4,1,63,12,23,18,27,16,81,44,10,22,31,87,30,5,14,55,7,6
135.337,131.498,131.368,129.615,131.839,129.9,130.024,131.985,133.016,131.407,130.476,131.829,102.035,113.822,91.05,92.438,,,,
133.937,132.004,131.214,126.22,127.143,124.101,123.528,128.829,133.553,126.607,126.368,127.526,89.339,89.149,86.446,88.125,,,,
83.797,85.317,86.239,87.505,87.127,87.301,87.472,86.831,84.583,87.508,87.942,87.146,86.764,87.603,84.098,84.77,,,,
82.167,83.081,85.065,84.901,84.597,85.538,85.243,85.271,83.242,84.218,85.02,84.194,88.505,91.057,82.97,84.192,,,,
105.587,86.789,106.238,108.276,105.335,104.738,106.696,96.363,0.0,89.454,88.332,88.252,93.574,122.961,86.332,112.582,,,,
96.407,92.874,96.33,95.593,96.573,97.256,97.137,91.269,98.184,93.045,92.969,95.983,96.259,101.777,97.844,96.255,,,,
91.567,112.606,91.87,90.78,92.795,92.361,91.21,96.429,111.022,96.714,116.069,100.978,141.745,125.498,99.457,0.0,,,,
113.728,127.213,122.439,125.75,125.49,125.678,125.179,0.0,120.17,0.0,126.74,0.0,127.226,118.594,0.0,,,,,
136.995,122.406,123.129,118.429,119.008,119.297,120.075,116.044,102.413,119.219,121.785,116.286,106.416,144.788,,,,,,
144.979,144.892,144.163,144.964,144.662,145.123,144.804,142.777,100.44,144.575,144.669,142.564,101.743,110.488,,,,,,
142.395,142.085,142.305,140.284,141.482,139.57,139.444,139.782,123.732,137.095,137.754,140.101,122.853,96.187,,,,,,
134.178,133.879,133.149,132.971,133.177,133.847,132.717,127.996,124.275,131.311,131.745,127.055,127.663,94.937,,,,,,
93.198,93.864,94.334,95.008,94.996,95.395,95.935,96.38,97.224,97.051,96.326,97.809,98.747,93.258,,,,,,
90.482,90.859,91.177,91.398,91.917,91.558,91.815,92.731,91.809,93.039,92.297,94.836,94.582,91.366,,,,,,
89.428,89.1,90.41,90.562,90.587,90.794,90.994,91.082,92.507,91.265,94.967,92.363,93.152,90.49,,,,,,
89.195,88.538,90.076,90.602,90.301,90.387,90.437,89.975,90.051,89.874,92.316,91.891,92.26,91.284,,,,,,
87.996,87.921,89.454,88.149,90.298,90.323,90.36,89.801,88.559,90.095,90.866,91.524,91.913,90.226,,,,,,
87.126,87.4,89.117,88.65,89.944,90.957,90.86,90.964,89.517,92.418,91.312,91.511,90.924,90.553,,,,,,
